Resturant id,Wine Name,Wine Type,Wine Price,Company Name,Location,Tasting Score
5180,Turley,Dessert,97.34,Pesenti Vineyard Zinfandel,"California,USA",90.3
5181,LXV,Sparkling,61.48,Meso Cabernet Sauvignon,"California,USA",98.3
5182,Tablas Creek,Dessert,81.2,Esprit de Tablas,"California,USA",82.6
5183,J Lohr,White,12.93,Cuvée St. E,"California,USA",94.5
5184,Daou,White,64.8,Soul of a Lion,"California,USA",98.2
5185,Saxum,Sparkling,11.65,James Berry Vineyard Red,"California,USA",83.6
5186,Giornata,Dessert,76.21,Fiano,"California,USA",97.7
5187,Tablas Creek,Rosé,64.0,Patelin de Tablas,"California,USA",96.4
5188,Caliza,Fortified,42.42,Kän-krēt Grenache,"California,USA",84.6
5189,Patrimony,Red,37.7,Cabernet Sauvignon,"California,USA",87.3
5190,L'Aventure,Fortified,95.25,Estate Reserve,"California,USA",82.9
5191,Adelaida,Red,81.51,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",85.4
5192,Saxum,White,10.78,G2 Vineyard,"California,USA",93.5
5193,Ledge Vineyards,Rosé,59.32,Estate Grenache Blend,"California,USA",98.1
5194,J Dusi,White,24.74,Paper Street Zinfandel,"California,USA",80.3
5195,Turley,Dessert,42.04,Pesenti Vineyard Zinfandel,"California,USA",96.8
5196,LXV,White,63.97,Meso Cabernet Sauvignon,"California,USA",97.9
5197,Tablas Creek,Fortified,80.12,Esprit de Tablas,"California,USA",92.0
5198,J Lohr,Dessert,16.32,Cuvée St. E,"California,USA",80.3
5199,Daou,Rosé,65.5,Soul of a Lion,"California,USA",97.4
5200,Saxum,White,91.14,James Berry Vineyard Red,"California,USA",84.9
5201,Giornata,Dessert,71.43,Fiano,"California,USA",81.3
5202,Tablas Creek,Sparkling,51.07,Patelin de Tablas,"California,USA",90.6
5203,Caliza,Rosé,94.13,Kän-krēt Grenache,"California,USA",88.6
5204,Patrimony,White,46.84,Cabernet Sauvignon,"California,USA",89.1
5205,L'Aventure,White,71.87,Estate Reserve,"California,USA",84.9
5206,Adelaida,Sparkling,23.94,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",95.6
5207,Saxum,Fortified,16.84,G2 Vineyard,"California,USA",91.0
5208,Ledge Vineyards,Fortified,82.46,Estate Grenache Blend,"California,USA",85.5
5209,J Dusi,Rosé,49.33,Paper Street Zinfandel,"California,USA",95.2
5210,Turley,Fortified,76.29,Pesenti Vineyard Zinfandel,"California,USA",86.9
5211,LXV,Fortified,15.98,Meso Cabernet Sauvignon,"California,USA",93.8
5212,Tablas Creek,Dessert,33.66,Esprit de Tablas,"California,USA",96.9
5213,J Lohr,White,84.21,Cuvée St. E,"California,USA",87.4
5214,Daou,White,34.52,Soul of a Lion,"California,USA",82.5
5215,Saxum,Rosé,72.78,James Berry Vineyard Red,"California,USA",97.8
5216,Giornata,Sparkling,96.43,Fiano,"California,USA",89.7
5217,Tablas Creek,Fortified,54.16,Patelin de Tablas,"California,USA",96.4
5218,Caliza,Sparkling,26.48,Kän-krēt Grenache,"California,USA",94.7
5219,Patrimony,Fortified,46.62,Cabernet Sauvignon,"California,USA",98.1
5220,L'Aventure,White,29.68,Estate Reserve,"California,USA",99.9
5221,Adelaida,Sparkling,25.36,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",98.0
5222,Saxum,White,26.33,G2 Vineyard,"California,USA",94.4
5223,Ledge Vineyards,Fortified,52.61,Estate Grenache Blend,"California,USA",92.8
5224,J Dusi,Rosé,54.33,Paper Street Zinfandel,"California,USA",84.2
5225,Turley,Sparkling,15.39,Pesenti Vineyard Zinfandel,"California,USA",91.8
5226,LXV,Dessert,28.69,Meso Cabernet Sauvignon,"California,USA",85.6
5227,Tablas Creek,Dessert,91.19,Esprit de Tablas,"California,USA",87.6
5228,J Lohr,Fortified,34.96,Cuvée St. E,"California,USA",94.7
5229,Daou,Sparkling,73.13,Soul of a Lion,"California,USA",88.0
5230,Saxum,Dessert,10.93,James Berry Vineyard Red,"California,USA",90.1
5231,Giornata,Sparkling,69.02,Fiano,"California,USA",89.6
5232,Tablas Creek,Fortified,29.61,Patelin de Tablas,"California,USA",91.2
5233,Caliza,Red,87.6,Kän-krēt Grenache,"California,USA",99.2
5234,Patrimony,Rosé,88.75,Cabernet Sauvignon,"California,USA",86.8
5235,L'Aventure,White,79.8,Estate Reserve,"California,USA",91.5
5236,Adelaida,Dessert,38.29,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",82.8
5237,Saxum,Sparkling,21.03,G2 Vineyard,"California,USA",92.3
5238,Ledge Vineyards,Dessert,45.65,Estate Grenache Blend,"California,USA",87.7
5239,J Dusi,Sparkling,76.7,Paper Street Zinfandel,"California,USA",91.7
5240,Turley,Rosé,20.86,Pesenti Vineyard Zinfandel,"California,USA",97.0
5241,LXV,Dessert,42.83,Meso Cabernet Sauvignon,"California,USA",97.6
5242,Tablas Creek,Sparkling,30.14,Esprit de Tablas,"California,USA",81.8
5243,J Lohr,Sparkling,19.73,Cuvée St. E,"California,USA",82.8
5244,Daou,Fortified,35.66,Soul of a Lion,"California,USA",82.0
5245,Saxum,Rosé,97.13,James Berry Vineyard Red,"California,USA",89.5
5246,Giornata,Fortified,78.4,Fiano,"California,USA",96.4
5247,Tablas Creek,Sparkling,10.32,Patelin de Tablas,"California,USA",94.1
5248,Caliza,White,31.93,Kän-krēt Grenache,"California,USA",97.2
5249,Patrimony,Rosé,78.53,Cabernet Sauvignon,"California,USA",97.8
5250,L'Aventure,Dessert,93.13,Estate Reserve,"California,USA",99.7
5251,Adelaida,Sparkling,17.0,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",88.3
5252,Saxum,Red,35.92,G2 Vineyard,"California,USA",92.0
5253,Ledge Vineyards,Sparkling,52.25,Estate Grenache Blend,"California,USA",94.9
5254,J Dusi,White,31.37,Paper Street Zinfandel,"California,USA",84.5
5255,Turley,Fortified,80.83,Pesenti Vineyard Zinfandel,"California,USA",85.7
5256,LXV,Red,83.22,Meso Cabernet Sauvignon,"California,USA",93.1
5257,Tablas Creek,White,79.59,Esprit de Tablas,"California,USA",95.5
5258,J Lohr,Red,40.75,Cuvée St. E,"California,USA",86.9
5259,Daou,Dessert,69.93,Soul of a Lion,"California,USA",91.0
5260,Saxum,Dessert,60.0,James Berry Vineyard Red,"California,USA",91.4
5261,Giornata,Dessert,87.68,Fiano,"California,USA",98.4
5262,Tablas Creek,Rosé,78.35,Patelin de Tablas,"California,USA",89.8
5263,Caliza,White,46.58,Kän-krēt Grenache,"California,USA",87.7
5264,Patrimony,Rosé,83.8,Cabernet Sauvignon,"California,USA",80.9
5265,L'Aventure,Sparkling,63.86,Estate Reserve,"California,USA",93.8
5266,Adelaida,Rosé,87.77,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",87.2
5267,Saxum,Red,93.17,G2 Vineyard,"California,USA",84.9
5268,Ledge Vineyards,White,83.55,Estate Grenache Blend,"California,USA",90.3
5269,J Dusi,Sparkling,53.7,Paper Street Zinfandel,"California,USA",99.4
5270,Turley,Red,62.92,Pesenti Vineyard Zinfandel,"California,USA",96.9
5271,LXV,Rosé,38.37,Meso Cabernet Sauvignon,"California,USA",84.0
5272,Tablas Creek,Dessert,30.98,Esprit de Tablas,"California,USA",87.8
5273,J Lohr,Rosé,84.65,Cuvée St. E,"California,USA",84.1
5274,Daou,White,58.42,Soul of a Lion,"California,USA",81.8
5275,Saxum,Red,66.5,James Berry Vineyard Red,"California,USA",96.9
5276,Giornata,White,20.76,Fiano,"California,USA",81.9
5277,Tablas Creek,Dessert,68.51,Patelin de Tablas,"California,USA",80.5
5278,Caliza,Rosé,77.28,Kän-krēt Grenache,"California,USA",81.5
5279,Patrimony,White,67.82,Cabernet Sauvignon,"California,USA",97.2
5280,L'Aventure,Dessert,30.34,Estate Reserve,"California,USA",94.4
5281,Adelaida,Rosé,80.14,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",84.2
5282,Saxum,Rosé,29.1,G2 Vineyard,"California,USA",86.9
5283,Ledge Vineyards,Red,43.61,Estate Grenache Blend,"California,USA",93.5
5284,J Dusi,Sparkling,57.03,Paper Street Zinfandel,"California,USA",95.1
5285,Turley,Fortified,38.71,Pesenti Vineyard Zinfandel,"California,USA",88.0
5286,LXV,Red,99.83,Meso Cabernet Sauvignon,"California,USA",99.0
5287,Tablas Creek,Fortified,54.46,Esprit de Tablas,"California,USA",88.1
5288,J Lohr,Sparkling,72.93,Cuvée St. E,"California,USA",98.8
5289,Daou,Dessert,20.4,Soul of a Lion,"California,USA",86.4
5290,Saxum,Sparkling,47.17,James Berry Vineyard Red,"California,USA",80.7
5291,Giornata,Rosé,59.8,Fiano,"California,USA",89.6
5292,Tablas Creek,Red,64.89,Patelin de Tablas,"California,USA",94.1
5293,Caliza,Dessert,57.2,Kän-krēt Grenache,"California,USA",93.3
5294,Patrimony,White,20.23,Cabernet Sauvignon,"California,USA",81.3
5295,L'Aventure,Rosé,29.82,Estate Reserve,"California,USA",93.0
5296,Adelaida,Sparkling,73.46,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.2
5297,Saxum,Dessert,43.86,G2 Vineyard,"California,USA",91.2
5298,Ledge Vineyards,Dessert,71.49,Estate Grenache Blend,"California,USA",83.0
5299,J Dusi,Rosé,65.16,Paper Street Zinfandel,"California,USA",84.6
5300,Turley,Sparkling,92.4,Pesenti Vineyard Zinfandel,"California,USA",86.6
5301,LXV,Fortified,53.97,Meso Cabernet Sauvignon,"California,USA",85.4
5302,Tablas Creek,Sparkling,94.22,Esprit de Tablas,"California,USA",95.7
5303,J Lohr,Rosé,89.25,Cuvée St. E,"California,USA",89.1
5304,Daou,White,91.37,Soul of a Lion,"California,USA",90.2
5305,Saxum,Red,74.22,James Berry Vineyard Red,"California,USA",85.9
5306,Giornata,Rosé,10.17,Fiano,"California,USA",80.7
5307,Tablas Creek,Rosé,57.11,Patelin de Tablas,"California,USA",93.4
5308,Caliza,White,14.96,Kän-krēt Grenache,"California,USA",86.7
5309,Patrimony,Dessert,81.01,Cabernet Sauvignon,"California,USA",97.3
5310,L'Aventure,Fortified,40.89,Estate Reserve,"California,USA",82.4
5311,Adelaida,Rosé,51.85,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",80.8
5312,Saxum,Fortified,16.13,G2 Vineyard,"California,USA",84.4
5313,Ledge Vineyards,Rosé,27.03,Estate Grenache Blend,"California,USA",82.4
5314,J Dusi,Rosé,51.02,Paper Street Zinfandel,"California,USA",87.1
5315,Turley,Dessert,13.71,Pesenti Vineyard Zinfandel,"California,USA",85.7
5316,LXV,Dessert,70.21,Meso Cabernet Sauvignon,"California,USA",85.5
5317,Tablas Creek,Red,59.74,Esprit de Tablas,"California,USA",83.1
5318,J Lohr,Fortified,51.21,Cuvée St. E,"California,USA",88.4
5319,Daou,Red,44.22,Soul of a Lion,"California,USA",93.3
5320,Saxum,Sparkling,89.19,James Berry Vineyard Red,"California,USA",85.9
5321,Giornata,White,37.61,Fiano,"California,USA",80.7
5322,Tablas Creek,Fortified,33.46,Patelin de Tablas,"California,USA",87.4
5323,Caliza,White,62.62,Kän-krēt Grenache,"California,USA",93.8
5324,Patrimony,Dessert,56.34,Cabernet Sauvignon,"California,USA",82.6
5325,L'Aventure,Fortified,93.09,Estate Reserve,"California,USA",98.7
5326,Adelaida,Red,32.64,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",83.3
5327,Saxum,Rosé,75.42,G2 Vineyard,"California,USA",92.0
5328,Ledge Vineyards,Rosé,16.05,Estate Grenache Blend,"California,USA",96.7
5329,J Dusi,Dessert,47.54,Paper Street Zinfandel,"California,USA",86.7
5330,Turley,Rosé,19.51,Pesenti Vineyard Zinfandel,"California,USA",82.2
5331,LXV,Fortified,42.02,Meso Cabernet Sauvignon,"California,USA",81.3
5332,Tablas Creek,White,56.1,Esprit de Tablas,"California,USA",85.0
5333,J Lohr,Red,92.68,Cuvée St. E,"California,USA",92.3
5334,Daou,Red,79.41,Soul of a Lion,"California,USA",97.3
5335,Saxum,Rosé,18.3,James Berry Vineyard Red,"California,USA",87.6
5336,Giornata,Dessert,54.43,Fiano,"California,USA",95.2
5337,Tablas Creek,Sparkling,77.84,Patelin de Tablas,"California,USA",85.1
5338,Caliza,Rosé,16.65,Kän-krēt Grenache,"California,USA",84.7
5339,Patrimony,Fortified,60.13,Cabernet Sauvignon,"California,USA",81.1
5340,L'Aventure,Rosé,56.69,Estate Reserve,"California,USA",81.4
5341,Adelaida,Fortified,19.65,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.1
5342,Saxum,Dessert,13.96,G2 Vineyard,"California,USA",87.2
5343,Ledge Vineyards,Rosé,85.55,Estate Grenache Blend,"California,USA",96.1
5344,J Dusi,Sparkling,87.98,Paper Street Zinfandel,"California,USA",95.9
5345,Turley,Sparkling,44.64,Pesenti Vineyard Zinfandel,"California,USA",82.5
5346,LXV,Sparkling,30.07,Meso Cabernet Sauvignon,"California,USA",90.9
5347,Tablas Creek,Sparkling,59.62,Esprit de Tablas,"California,USA",93.3
5348,J Lohr,Fortified,37.34,Cuvée St. E,"California,USA",93.3
5349,Daou,Red,57.56,Soul of a Lion,"California,USA",87.0
5350,Saxum,Dessert,79.62,James Berry Vineyard Red,"California,USA",86.6
5351,Giornata,Fortified,65.56,Fiano,"California,USA",84.3
5352,Tablas Creek,Red,70.71,Patelin de Tablas,"California,USA",94.8
5353,Caliza,Sparkling,32.5,Kän-krēt Grenache,"California,USA",100.0
5354,Patrimony,White,46.27,Cabernet Sauvignon,"California,USA",84.9
5355,L'Aventure,Red,91.54,Estate Reserve,"California,USA",80.5
5356,Adelaida,Dessert,61.11,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.2
5357,Saxum,Fortified,49.75,G2 Vineyard,"California,USA",96.4
5358,Ledge Vineyards,Sparkling,57.86,Estate Grenache Blend,"California,USA",98.3
5359,J Dusi,White,99.9,Paper Street Zinfandel,"California,USA",99.2
5360,Turley,Rosé,53.11,Pesenti Vineyard Zinfandel,"California,USA",88.5
5361,LXV,Dessert,51.54,Meso Cabernet Sauvignon,"California,USA",92.5
5362,Tablas Creek,White,36.29,Esprit de Tablas,"California,USA",80.8
5363,J Lohr,Rosé,14.35,Cuvée St. E,"California,USA",89.4
5364,Daou,Red,76.2,Soul of a Lion,"California,USA",83.3
5365,Saxum,Fortified,29.43,James Berry Vineyard Red,"California,USA",97.3
5366,Giornata,Red,38.59,Fiano,"California,USA",96.0
5367,Tablas Creek,Dessert,18.09,Patelin de Tablas,"California,USA",95.0
5368,Caliza,Fortified,76.73,Kän-krēt Grenache,"California,USA",98.1
5369,Patrimony,Fortified,82.15,Cabernet Sauvignon,"California,USA",94.1
5370,L'Aventure,Rosé,27.67,Estate Reserve,"California,USA",81.3
5371,Adelaida,Rosé,31.8,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.8
5372,Saxum,Sparkling,51.15,G2 Vineyard,"California,USA",96.5
5373,Ledge Vineyards,Sparkling,70.03,Estate Grenache Blend,"California,USA",88.0
5374,J Dusi,Fortified,26.09,Paper Street Zinfandel,"California,USA",89.4
5375,Turley,Sparkling,23.09,Pesenti Vineyard Zinfandel,"California,USA",82.9
5376,LXV,White,17.93,Meso Cabernet Sauvignon,"California,USA",85.6
5377,Tablas Creek,Red,14.13,Esprit de Tablas,"California,USA",94.4
5378,J Lohr,Rosé,95.67,Cuvée St. E,"California,USA",91.2
5379,Daou,Red,12.06,Soul of a Lion,"California,USA",97.9
5380,Saxum,Sparkling,21.74,James Berry Vineyard Red,"California,USA",93.1
5381,Giornata,Dessert,80.38,Fiano,"California,USA",87.2
5382,Tablas Creek,White,48.88,Patelin de Tablas,"California,USA",86.1
5383,Caliza,White,91.91,Kän-krēt Grenache,"California,USA",85.1
5384,Patrimony,Rosé,61.77,Cabernet Sauvignon,"California,USA",81.6
5385,L'Aventure,Rosé,13.73,Estate Reserve,"California,USA",85.1
5386,Adelaida,Rosé,73.8,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",82.2
5387,Saxum,Fortified,35.68,G2 Vineyard,"California,USA",92.5
5388,Ledge Vineyards,Sparkling,98.05,Estate Grenache Blend,"California,USA",82.9
5389,J Dusi,Fortified,75.8,Paper Street Zinfandel,"California,USA",80.3
5390,Turley,Dessert,53.7,Pesenti Vineyard Zinfandel,"California,USA",81.7
5391,LXV,Rosé,76.45,Meso Cabernet Sauvignon,"California,USA",81.9
5392,Tablas Creek,Rosé,49.55,Esprit de Tablas,"California,USA",86.0
5393,J Lohr,Red,65.26,Cuvée St. E,"California,USA",84.5
5394,Daou,Dessert,25.83,Soul of a Lion,"California,USA",92.5
5395,Saxum,Rosé,66.35,James Berry Vineyard Red,"California,USA",85.9
5396,Giornata,Fortified,98.17,Fiano,"California,USA",85.8
5397,Tablas Creek,Dessert,41.93,Patelin de Tablas,"California,USA",82.5
5398,Caliza,Rosé,31.71,Kän-krēt Grenache,"California,USA",88.1
5399,Patrimony,Rosé,64.45,Cabernet Sauvignon,"California,USA",96.4
5400,L'Aventure,Fortified,22.61,Estate Reserve,"California,USA",88.4
5401,Adelaida,Red,29.46,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",96.1
5402,Saxum,White,89.36,G2 Vineyard,"California,USA",95.1
5403,Ledge Vineyards,Red,16.03,Estate Grenache Blend,"California,USA",84.3
5404,J Dusi,White,16.68,Paper Street Zinfandel,"California,USA",85.5
5405,Turley,Dessert,84.1,Pesenti Vineyard Zinfandel,"California,USA",93.9
5406,LXV,Fortified,77.64,Meso Cabernet Sauvignon,"California,USA",96.2
5407,Tablas Creek,Dessert,19.49,Esprit de Tablas,"California,USA",84.5
5408,J Lohr,Red,48.41,Cuvée St. E,"California,USA",87.8
5409,Daou,White,96.8,Soul of a Lion,"California,USA",85.4
5410,Saxum,Fortified,12.09,James Berry Vineyard Red,"California,USA",80.1
5411,Giornata,Rosé,23.92,Fiano,"California,USA",86.6
5412,Tablas Creek,Sparkling,89.16,Patelin de Tablas,"California,USA",94.5
5413,Caliza,Red,25.44,Kän-krēt Grenache,"California,USA",99.5
5414,Patrimony,Fortified,98.18,Cabernet Sauvignon,"California,USA",96.6
5415,L'Aventure,Dessert,67.47,Estate Reserve,"California,USA",82.4
5416,Adelaida,White,71.01,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.1
5417,Saxum,Fortified,25.53,G2 Vineyard,"California,USA",86.2
5418,Ledge Vineyards,Fortified,23.83,Estate Grenache Blend,"California,USA",82.1
5419,J Dusi,Rosé,92.27,Paper Street Zinfandel,"California,USA",82.4
5420,Turley,Rosé,63.56,Pesenti Vineyard Zinfandel,"California,USA",96.3
5421,LXV,White,70.38,Meso Cabernet Sauvignon,"California,USA",96.0
5422,Tablas Creek,Fortified,94.87,Esprit de Tablas,"California,USA",98.3
5423,J Lohr,Dessert,45.04,Cuvée St. E,"California,USA",88.7
5424,Daou,White,76.93,Soul of a Lion,"California,USA",87.8
5425,Saxum,Rosé,46.25,James Berry Vineyard Red,"California,USA",88.1
5426,Giornata,Dessert,48.33,Fiano,"California,USA",83.0
5427,Tablas Creek,Fortified,83.19,Patelin de Tablas,"California,USA",93.4
5428,Caliza,Dessert,63.49,Kän-krēt Grenache,"California,USA",96.1
5429,Patrimony,Dessert,65.07,Cabernet Sauvignon,"California,USA",92.9
5430,L'Aventure,Dessert,29.15,Estate Reserve,"California,USA",85.4
5431,Adelaida,Dessert,33.95,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.8
5432,Saxum,Dessert,90.55,G2 Vineyard,"California,USA",99.5
5433,Ledge Vineyards,Sparkling,91.16,Estate Grenache Blend,"California,USA",90.4
5434,J Dusi,Red,98.25,Paper Street Zinfandel,"California,USA",96.8
5435,Turley,White,14.75,Pesenti Vineyard Zinfandel,"California,USA",81.7
5436,LXV,Sparkling,33.91,Meso Cabernet Sauvignon,"California,USA",88.3
5437,Tablas Creek,Red,87.12,Esprit de Tablas,"California,USA",86.3
5438,J Lohr,White,34.16,Cuvée St. E,"California,USA",92.5
5439,Daou,Fortified,44.01,Soul of a Lion,"California,USA",82.5
5440,Saxum,Sparkling,61.98,James Berry Vineyard Red,"California,USA",94.2
5441,Giornata,White,14.69,Fiano,"California,USA",81.8
5442,Tablas Creek,Fortified,99.99,Patelin de Tablas,"California,USA",92.0
5443,Caliza,White,66.42,Kän-krēt Grenache,"California,USA",85.0
5444,Patrimony,Rosé,26.92,Cabernet Sauvignon,"California,USA",85.8
5445,L'Aventure,Sparkling,94.13,Estate Reserve,"California,USA",98.7
5446,Adelaida,Dessert,96.96,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.3
5447,Saxum,White,90.99,G2 Vineyard,"California,USA",82.3
5448,Ledge Vineyards,White,22.19,Estate Grenache Blend,"California,USA",84.4
5449,J Dusi,Dessert,47.84,Paper Street Zinfandel,"California,USA",87.7
5450,Turley,Red,96.63,Pesenti Vineyard Zinfandel,"California,USA",81.9
5451,LXV,Fortified,92.45,Meso Cabernet Sauvignon,"California,USA",95.0
5452,Tablas Creek,Dessert,41.09,Esprit de Tablas,"California,USA",92.8
5453,J Lohr,Rosé,39.14,Cuvée St. E,"California,USA",85.9
5454,Daou,Rosé,50.34,Soul of a Lion,"California,USA",90.0
5455,Saxum,Rosé,12.92,James Berry Vineyard Red,"California,USA",85.4
5456,Giornata,Fortified,14.94,Fiano,"California,USA",83.6
5457,Tablas Creek,Rosé,86.69,Patelin de Tablas,"California,USA",93.5
5458,Caliza,Red,31.52,Kän-krēt Grenache,"California,USA",82.6
5459,Patrimony,White,37.81,Cabernet Sauvignon,"California,USA",83.1
5460,L'Aventure,White,31.4,Estate Reserve,"California,USA",95.3
5461,Adelaida,Fortified,98.44,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",87.7
5462,Saxum,Rosé,43.4,G2 Vineyard,"California,USA",89.5
5463,Ledge Vineyards,Fortified,53.63,Estate Grenache Blend,"California,USA",80.1
5464,J Dusi,Dessert,90.77,Paper Street Zinfandel,"California,USA",81.6
5465,Turley,Red,47.63,Pesenti Vineyard Zinfandel,"California,USA",83.6
5466,LXV,White,45.92,Meso Cabernet Sauvignon,"California,USA",94.6
5467,Tablas Creek,Sparkling,21.05,Esprit de Tablas,"California,USA",93.9
5468,J Lohr,Rosé,23.75,Cuvée St. E,"California,USA",100.0
5469,Daou,Dessert,49.0,Soul of a Lion,"California,USA",92.3
5470,Saxum,Sparkling,16.94,James Berry Vineyard Red,"California,USA",94.0
5471,Giornata,Dessert,19.64,Fiano,"California,USA",95.7
5472,Tablas Creek,Sparkling,91.7,Patelin de Tablas,"California,USA",84.8
